input,output,task,file
"[[0, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[0, 0, 0, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",1d_move_2p_dp,1d_move_2p_dp_2.json
"[[0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 2, 0, 0, 0, 0, 0, 0]]","[[0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 0, 0, 0, 0, 0, 0]]",1d_move_2p_dp,1d_move_2p_dp_2.json
"[[0, 0, 0, 0, 5, 5, 5, 5, 5, 5, 5, 5, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[0, 0, 0, 0, 0, 0, 5, 5, 5, 5, 5, 5, 5, 5, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",1d_move_2p_dp,1d_move_2p_dp_2.json
"[[3, 3, 3, 3, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0]]","[[0, 0, 3, 3, 3, 3, 9, 0, 0, 0, 0, 0, 0, 0]]",1d_move_2p_dp,1d_move_2p_dp_22.json
"[[0, 7, 7, 7, 7, 7, 7, 7, 7, 0, 0, 9, 0, 0]]","[[0, 0, 0, 7, 7, 7, 7, 7, 7, 7, 7, 9, 0, 0]]",1d_move_2p_dp,1d_move_2p_dp_22.json
"[[0, 0, 0, 0, 3, 3, 3, 3, 3, 0, 0, 9, 0, 0]]","[[0, 0, 0, 0, 0, 0, 3, 3, 3, 3, 3, 9, 0, 0]]",1d_move_2p_dp,1d_move_2p_dp_22.json
"[[1, 1, 1, 1, 0, 0, 7, 0, 0, 0, 0, 0]]","[[0, 0, 1, 1, 1, 1, 7, 0, 0, 0, 0, 0]]",1d_move_2p_dp,1d_move_2p_dp_15.json
"[[8, 8, 8, 8, 8, 0, 0, 7, 0, 0, 0, 0]]","[[0, 0, 8, 8, 8, 8, 8, 7, 0, 0, 0, 0]]",1d_move_2p_dp,1d_move_2p_dp_15.json
"[[0, 0, 0, 5, 5, 5, 5, 0, 0, 7, 0, 0]]","[[0, 0, 0, 0, 0, 5, 5, 5, 5, 7, 0, 0]]",1d_move_2p_dp,1d_move_2p_dp_15.json
"[[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 0, 5, 0]]","[[0, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 5, 0]]",1d_move_2p_dp,1d_move_2p_dp_42.json
"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 7, 7, 7, 0, 0, 5, 0, 0, 0, 0, 0, 0]]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 7, 7, 7, 5, 0, 0, 0, 0, 0, 0]]",1d_move_2p_dp,1d_move_2p_dp_42.json
"[[0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",1d_move_2p_dp,1d_move_2p_dp_42.json
"[[0, 0, 0, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 0, 9, 0]]","[[0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 9, 0]]",1d_move_2p_dp,1d_move_2p_dp_33.json
"[[0, 0, 0, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 0, 0, 9, 0]]","[[0, 0, 0, 0, 0, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 9, 0]]",1d_move_2p_dp,1d_move_2p_dp_33.json
"[[0, 0, 0, 0, 0, 0, 0, 6, 6, 6, 0, 0, 9, 0, 0, 0, 0, 0]]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 6, 6, 9, 0, 0, 0, 0, 0]]",1d_move_2p_dp,1d_move_2p_dp_33.json
"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 0, 0, 9, 0, 0, 0, 0, 0]]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 9, 0, 0, 0, 0, 0]]",1d_move_2p_dp,1d_move_2p_dp_16.json
"[[0, 0, 0, 0, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 0, 0, 9, 0, 0, 0]]","[[0, 0, 0, 0, 0, 0, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 9, 0, 0, 0]]",1d_move_2p_dp,1d_move_2p_dp_16.json
"[[0, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 0, 0, 9, 0, 0, 0]]","[[0, 0, 0, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 9, 0, 0, 0]]",1d_move_2p_dp,1d_move_2p_dp_16.json
"[[7, 7, 7, 0, 0, 6, 0]]","[[0, 0, 7, 7, 7, 6, 0]]",1d_move_2p_dp,1d_move_2p_dp_44.json
"[[3, 3, 3, 0, 0, 6, 0]]","[[0, 0, 3, 3, 3, 6, 0]]",1d_move_2p_dp,1d_move_2p_dp_44.json
"[[8, 8, 8, 0, 0, 6, 0]]","[[0, 0, 8, 8, 8, 6, 0]]",1d_move_2p_dp,1d_move_2p_dp_44.json
"[[0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 0, 3, 0]]","[[0, 0, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 0]]",1d_move_2p_dp,1d_move_2p_dp_41.json
"[[0, 0, 2, 2, 2, 0, 0, 3, 0, 0, 0, 0, 0, 0]]","[[0, 0, 0, 0, 2, 2, 2, 3, 0, 0, 0, 0, 0, 0]]",1d_move_2p_dp,1d_move_2p_dp_41.json
"[[0, 0, 0, 0, 7, 7, 7, 7, 7, 7, 0, 0, 3, 0]]","[[0, 0, 0, 0, 0, 0, 7, 7, 7, 7, 7, 7, 3, 0]]",1d_move_2p_dp,1d_move_2p_dp_41.json
"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 4, 0, 0, 2, 0]]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 4, 2, 0]]",1d_move_2p_dp,1d_move_2p_dp_35.json
"[[0, 0, 0, 8, 8, 8, 8, 8, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[0, 0, 0, 0, 0, 8, 8, 8, 8, 8, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",1d_move_2p_dp,1d_move_2p_dp_35.json
"[[0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 2, 0, 0, 0, 0, 0, 0]]","[[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 2, 0, 0, 0, 0, 0, 0]]",1d_move_2p_dp,1d_move_2p_dp_35.json
"[[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0]]","[[0, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 0, 0, 0, 0, 0, 0]]",1d_move_2p_dp,1d_move_2p_dp_0.json
"[[0, 0, 0, 0, 7, 7, 7, 7, 7, 7, 7, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[0, 0, 0, 0, 0, 0, 7, 7, 7, 7, 7, 7, 7, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",1d_move_2p_dp,1d_move_2p_dp_0.json
"[[0, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 0, 0, 1, 0]]","[[0, 0, 0, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 1, 0]]",1d_move_2p_dp,1d_move_2p_dp_0.json
"[[0, 6, 6, 6, 6, 6, 6, 6, 0, 0, 1, 0]]","[[0, 0, 0, 6, 6, 6, 6, 6, 6, 6, 1, 0]]",1d_move_2p_dp,1d_move_2p_dp_39.json
"[[2, 2, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0]]","[[0, 0, 2, 2, 2, 1, 0, 0, 0, 0, 0, 0]]",1d_move_2p_dp,1d_move_2p_dp_39.json
"[[6, 6, 6, 6, 6, 6, 0, 0, 1, 0, 0, 0]]","[[0, 0, 6, 6, 6, 6, 6, 6, 1, 0, 0, 0]]",1d_move_2p_dp,1d_move_2p_dp_39.json
"[[0, 0, 0, 1, 1, 1, 0, 0, 9, 0, 0, 0]]","[[0, 0, 0, 0, 0, 1, 1, 1, 9, 0, 0, 0]]",1d_move_2p_dp,1d_move_2p_dp_19.json
"[[0, 5, 5, 5, 5, 5, 5, 5, 0, 0, 9, 0]]","[[0, 0, 0, 5, 5, 5, 5, 5, 5, 5, 9, 0]]",1d_move_2p_dp,1d_move_2p_dp_19.json
"[[4, 4, 4, 4, 4, 4, 4, 0, 0, 9, 0, 0]]","[[0, 0, 4, 4, 4, 4, 4, 4, 4, 9, 0, 0]]",1d_move_2p_dp,1d_move_2p_dp_19.json
"[[7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 0, 0, 0, 0]]","[[0, 0, 0, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 0]]",1d_move_3p,1d_move_3p_47.json
"[[0, 0, 0, 0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 0, 0, 0, 0]]","[[0, 0, 0, 0, 0, 0, 0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 0]]",1d_move_3p,1d_move_3p_47.json
"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 4, 4, 4, 0, 0, 0, 0, 0, 0, 0]]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 4, 4, 4, 0, 0, 0, 0]]",1d_move_3p,1d_move_3p_47.json
"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 4, 0, 0, 0, 0]]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 4, 0]]",1d_move_3p,1d_move_3p_35.json
"[[0, 0, 0, 8, 8, 8, 8, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[0, 0, 0, 0, 0, 0, 8, 8, 8, 8, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",1d_move_3p,1d_move_3p_35.json
"[[0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]]",1d_move_3p,1d_move_3p_35.json
"[[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 0, 0, 0]]","[[0, 0, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0]]",1d_move_3p,1d_move_3p_36.json
"[[0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0]]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0]]",1d_move_3p,1d_move_3p_36.json
"[[0, 5, 5, 5, 5, 5, 5, 5, 5, 5, 0, 0, 0, 0, 0]]","[[0, 0, 0, 0, 5, 5, 5, 5, 5, 5, 5, 5, 5, 0, 0]]",1d_move_3p,1d_move_3p_36.json
"[[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[0, 0, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 0, 0, 0, 0, 0]]",1d_move_3p,1d_move_3p_0.json
"[[0, 0, 0, 0, 7, 7, 7, 7, 7, 7, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[0, 0, 0, 0, 0, 0, 0, 7, 7, 7, 7, 7, 7, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",1d_move_3p,1d_move_3p_0.json
"[[0, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 0, 0, 0, 0]]","[[0, 0, 0, 0, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 0]]",1d_move_3p,1d_move_3p_0.json
"[[0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]]","[[0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0]]",1d_move_3p,1d_move_3p_17.json
"[[0, 2, 2, 2, 2, 2, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0]]","[[0, 0, 0, 0, 2, 2, 2, 2, 2, 2, 2, 2, 0, 0, 0, 0]]",1d_move_3p,1d_move_3p_17.json
"[[0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]]",1d_move_3p,1d_move_3p_17.json
"[[0, 3, 3, 3, 0, 0, 0]]","[[0, 0, 0, 0, 3, 3, 3]]",1d_move_3p,1d_move_3p_7.json
"[[2, 2, 2, 0, 0, 0, 0]]","[[0, 0, 0, 2, 2, 2, 0]]",1d_move_3p,1d_move_3p_7.json
"[[3, 3, 3, 0, 0, 0, 0]]","[[0, 0, 0, 3, 3, 3, 0]]",1d_move_3p,1d_move_3p_7.json
"[[0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 0, 0, 0, 0, 0]]","[[0, 0, 0, 0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 0, 0]]",1d_move_3p,1d_move_3p_4.json
"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 5, 5, 5, 0, 0, 0, 0]]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 5, 5, 5, 0]]",1d_move_3p,1d_move_3p_4.json
"[[0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",1d_move_3p,1d_move_3p_4.json
"[[0, 3, 3, 3, 3, 3, 0, 0, 0, 0, 0]]","[[0, 0, 0, 0, 3, 3, 3, 3, 3, 0, 0]]",1d_move_3p,1d_move_3p_23.json
"[[3, 3, 3, 3, 3, 0, 0, 0, 0, 0, 0]]","[[0, 0, 0, 3, 3, 3, 3, 3, 0, 0, 0]]",1d_move_3p,1d_move_3p_23.json
"[[0, 4, 4, 4, 4, 4, 0, 0, 0, 0, 0]]","[[0, 0, 0, 0, 4, 4, 4, 4, 4, 0, 0]]",1d_move_3p,1d_move_3p_23.json
"[[0, 8, 8, 8, 8, 8, 8, 8, 8, 0, 0, 0, 0, 0, 0]]","[[0, 0, 0, 0, 8, 8, 8, 8, 8, 8, 8, 8, 0, 0, 0]]",1d_move_3p,1d_move_3p_43.json
"[[0, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 0, 0, 0, 0]]","[[0, 0, 0, 0, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 0]]",1d_move_3p,1d_move_3p_43.json
"[[6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 0, 0, 0, 0]]","[[0, 0, 0, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 0]]",1d_move_3p,1d_move_3p_43.json
"[[0, 0, 0, 0, 0, 0, 7, 7, 7, 7, 7, 7, 7, 0, 0, 0, 0]]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 7, 7, 7, 7, 7, 7, 0]]",1d_move_3p,1d_move_3p_18.json
"[[6, 6, 6, 6, 6, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[0, 0, 0, 6, 6, 6, 6, 6, 6, 0, 0, 0, 0, 0, 0, 0, 0]]",1d_move_3p,1d_move_3p_18.json
"[[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 0, 0, 0, 0]]","[[0, 0, 0, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 0]]",1d_move_3p,1d_move_3p_18.json
"[[0, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 0, 0, 0, 0]]","[[0, 0, 0, 0, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 0]]",1d_move_3p,1d_move_3p_14.json
"[[0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 0, 0, 0, 0, 0]]","[[0, 0, 0, 0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 0, 0]]",1d_move_3p,1d_move_3p_14.json
"[[0, 0, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 0, 0, 0, 0]]","[[0, 0, 0, 0, 0, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 0]]",1d_move_3p,1d_move_3p_14.json
"[[0, 0, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 0, 0, 0, 0, 0, 0]]","[[0, 0, 0, 0, 0, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 0, 0, 0]]",1d_move_3p,1d_move_3p_10.json
"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 4, 0, 0, 0, 0, 0, 0, 0, 0]]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 4, 0, 0, 0, 0, 0]]",1d_move_3p,1d_move_3p_10.json
"[[0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0]]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 0, 0, 0, 0]]",1d_move_3p,1d_move_3p_10.json
"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0]]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 0, 0, 0, 0, 0]]",1d_move_3p,1d_move_3p_16.json
"[[0, 0, 0, 0, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 0, 0, 0, 0, 0, 0]]","[[0, 0, 0, 0, 0, 0, 0, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 0, 0, 0]]",1d_move_3p,1d_move_3p_16.json
"[[0, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 0, 0, 0, 0, 0, 0]]","[[0, 0, 0, 0, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 0, 0, 0]]",1d_move_3p,1d_move_3p_16.json
"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 4, 0, 0, 0, 0, 0]]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 4, 0, 0]]",1d_move_3p,1d_move_3p_48.json
"[[0, 0, 0, 0, 5, 5, 5, 5, 5, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[0, 0, 0, 0, 0, 0, 0, 5, 5, 5, 5, 5, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",1d_move_3p,1d_move_3p_48.json
"[[7, 7, 7, 7, 7, 7, 7, 7, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[0, 0, 0, 7, 7, 7, 7, 7, 7, 7, 7, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",1d_move_3p,1d_move_3p_48.json
"[[0, 0, 0, 0, 0, 0, 8, 8, 8, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 8, 8, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",1d_move_3p,1d_move_3p_11.json
"[[0, 0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 0, 0, 0, 0, 0]]","[[0, 0, 0, 0, 0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 0, 0]]",1d_move_3p,1d_move_3p_11.json
"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 7, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 7, 7, 0, 0, 0, 0, 0, 0]]",1d_move_3p,1d_move_3p_11.json
"[[1, 1, 1, 1, 1, 0, 0, 0, 0]]","[[0, 0, 0, 1, 1, 1, 1, 1, 0]]",1d_move_3p,1d_move_3p_27.json
"[[7, 7, 7, 7, 0, 0, 0, 0, 0]]","[[0, 0, 0, 7, 7, 7, 7, 0, 0]]",1d_move_3p,1d_move_3p_27.json
"[[2, 2, 2, 0, 0, 0, 0, 0, 0]]","[[0, 0, 0, 2, 2, 2, 0, 0, 0]]",1d_move_3p,1d_move_3p_27.json
"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 0, 0, 0, 0, 0]]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 0, 0]]",1d_move_3p,1d_move_3p_26.json
"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 0, 0, 0, 0, 0, 0, 0, 0]]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 0, 0, 0, 0, 0]]",1d_move_3p,1d_move_3p_26.json
"[[0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",1d_move_3p,1d_move_3p_26.json
"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0]]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 0, 0, 0]]",1d_move_3p,1d_move_3p_5.json
"[[0, 0, 0, 0, 0, 0, 0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 0, 0, 0, 0, 0, 0, 0]]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 0, 0, 0, 0]]",1d_move_3p,1d_move_3p_5.json
"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 4, 4, 4, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 4, 4, 4, 4, 0, 0, 0, 0, 0, 0, 0]]",1d_move_3p,1d_move_3p_5.json
"[[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 0, 0, 0]]","[[0, 0, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0]]",1d_move_3p,1d_move_3p_42.json
"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 7, 7, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 7, 7, 7, 0, 0, 0, 0, 0, 0]]",1d_move_3p,1d_move_3p_42.json
"[[0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",1d_move_3p,1d_move_3p_42.json
"[[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 0, 0, 0, 0]]","[[0, 0, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 0]]",1d_move_3p,1d_move_3p_31.json
"[[0, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[0, 0, 0, 0, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",1d_move_3p,1d_move_3p_31.json
"[[0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 0, 0, 0, 0]]","[[0, 0, 0, 0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 0]]",1d_move_3p,1d_move_3p_31.json
